district_code,province_code,city_code,province,city,district,latitude,longitude
3023052000,3000000000,3023000000,대전광역시,대덕구,대화동,36.36345,127.41347
3023057000,3000000000,3023000000,대전광역시,대덕구,덕암동,36.437344,127.42908
3023058000,3000000000,3023000000,대전광역시,대덕구,목상동,36.445576,127.41433
3023060000,3000000000,3023000000,대전광역시,대덕구,법1동,36.367905,127.428894
3023061000,3000000000,3023000000,대전광역시,대덕구,법2동,36.36432,127.43291
3023053300,3000000000,3023000000,대전광역시,대덕구,비래동,36.352013,127.45202
3023056000,3000000000,3023000000,대전광역시,대덕구,석봉동,36.445194,127.42787
3023054300,3000000000,3023000000,대전광역시,대덕구,송촌동,36.36272,127.44203
3023055000,3000000000,3023000000,대전광역시,대덕구,신탄진동,36.448788,127.431206
3023051000,3000000000,3023000000,대전광역시,대덕구,오정동,36.350834,127.41197
3023054600,3000000000,3023000000,대전광역시,대덕구,중리동,36.357723,127.42855
3023052500,3000000000,3023000000,대전광역시,대덕구,회덕동,36.373333,127.4236
3011062000,3000000000,3011000000,대전광역시,동구,가양1동,36.34409,127.44358
3011063000,3000000000,3011000000,대전광역시,동구,가양2동,36.34611,127.44951
3011058500,3000000000,3011000000,대전광역시,동구,대동,36.325417,127.44787
3011072500,3000000000,3011000000,대전광역시,동구,대청동,36.34065,127.49473
3011074000,3000000000,3011000000,대전광역시,동구,산내동,36.278625,127.46998
3011069500,3000000000,3011000000,대전광역시,동구,삼성동,36.340595,127.4222
3011066500,3000000000,3011000000,대전광역시,동구,성남동,36.344543,127.43744
3011054500,3000000000,3011000000,대전광역시,동구,신인동,36.323425,127.43794
3011056000,3000000000,3011000000,대전광역시,동구,용운동,36.325157,127.4636
3011064000,3000000000,3011000000,대전광역시,동구,용전동,36.355106,127.43441
3011059000,3000000000,3011000000,대전광역시,동구,자양동,36.332462,127.45124
3011051500,3000000000,3011000000,대전광역시,동구,중앙동,36.32892,127.4311
3011055100,3000000000,3011000000,대전광역시,동구,판암1동,36.314404,127.459854
3011055200,3000000000,3011000000,대전광역시,동구,판암2동,36.317463,127.45951
3011067000,3000000000,3011000000,대전광역시,동구,홍도동,36.344036,127.42545
3011053000,3000000000,3011000000,대전광역시,동구,효동,36.31408,127.44386
3017059000,3000000000,3017000000,대전광역시,서구,가수원동,36.300617,127.35141
3017057000,3000000000,3017000000,대전광역시,서구,가장동,36.32715,127.38735
3017058100,3000000000,3017000000,대전광역시,서구,갈마1동,36.349743,127.36997
3017058200,3000000000,3017000000,대전광역시,서구,갈마2동,36.343754,127.37702
3017059600,3000000000,3017000000,대전광역시,서구,관저1동,36.30091,127.3394
3017059700,3000000000,3017000000,대전광역시,서구,관저2동,36.29621,127.33722
3017056000,3000000000,3017000000,대전광역시,서구,괴정동,36.33426,127.38414
3017060000,3000000000,3017000000,대전광역시,서구,기성동,36.25293,127.343765
3017057500,3000000000,3017000000,대전광역시,서구,내동,36.329258,127.37951
3017052000,3000000000,3017000000,대전광역시,서구,도마1동,36.313065,127.38319
3017053000,3000000000,3017000000,대전광역시,서구,도마2동,36.30983,127.37571
3017059300,3000000000,3017000000,대전광역시,서구,도안동,36.32361,127.34673
3017063000,3000000000,3017000000,대전광역시,서구,둔산1동,36.349518,127.38794
3017064000,3000000000,3017000000,대전광역시,서구,둔산2동,36.350845,127.38565
3017066000,3000000000,3017000000,대전광역시,서구,둔산3동,36.35343,127.4
3017065000,3000000000,3017000000,대전광역시,서구,만년동,36.364628,127.37713
3017054000,3000000000,3017000000,대전광역시,서구,변동,36.322918,127.388885
3017051000,3000000000,3017000000,대전광역시,서구,복수동,36.303833,127.37598
3017055000,3000000000,3017000000,대전광역시,서구,용문동,36.333694,127.396385
3017058600,3000000000,3017000000,대전광역시,서구,월평1동,36.351757,127.35973
3017058700,3000000000,3017000000,대전광역시,서구,월평2동,36.36063,127.376236
3017058800,3000000000,3017000000,대전광역시,서구,월평3동,36.35736,127.369
3017053500,3000000000,3017000000,대전광역시,서구,정림동,36.301548,127.368866
3017055500,3000000000,3017000000,대전광역시,서구,탄방동,36.34367,127.39726
3020060000,3000000000,3020000000,대전광역시,유성구,관평동,36.42317,127.38878
3020058000,3000000000,3020000000,대전광역시,유성구,구즉동,36.43747,127.385925
3020054600,3000000000,3020000000,대전광역시,유성구,노은1동,36.36533,127.32056
3020054700,3000000000,3020000000,대전광역시,유성구,노은2동,36.38858,127.31391
3020054800,3000000000,3020000000,대전광역시,유성구,노은3동,36.38679,127.3079
3020052700,3000000000,3020000000,대전광역시,유성구,상대동,36.34679,127.33469
3020055000,3000000000,3020000000,대전광역시,유성구,신성동,36.38625,127.34953
3020053000,3000000000,3020000000,대전광역시,유성구,온천1동,36.350254,127.34111
3020054000,3000000000,3020000000,대전광역시,유성구,온천2동,36.357227,127.33904
3020061000,3000000000,3020000000,대전광역시,유성구,원신흥동,36.342148,127.3433
3020057000,3000000000,3020000000,대전광역시,유성구,전민동,36.397026,127.40253
3020052000,3000000000,3020000000,대전광역시,유성구,진잠동,36.29685,127.3186
3020052600,3000000000,3020000000,대전광역시,유성구,학하동,36.34113,127.30872
3014063000,3000000000,3014000000,대전광역시,중구,대사동,36.314713,127.42697
3014057500,3000000000,3014000000,대전광역시,중구,대흥동,36.317398,127.42803
3014055000,3000000000,3014000000,대전광역시,중구,목동,36.33145,127.41462
3014060500,3000000000,3014000000,대전광역시,중구,문창동,36.31327,127.440056
3014072000,3000000000,3014000000,대전광역시,중구,문화1동,36.312428,127.40864
3014073000,3000000000,3014000000,대전광역시,중구,문화2동,36.30479,127.401344
3014064000,3000000000,3014000000,대전광역시,중구,부사동,36.31127,127.43582
3014074000,3000000000,3014000000,대전광역시,중구,산성동,36.302437,127.38822
3014062000,3000000000,3014000000,대전광역시,중구,석교동,36.30673,127.444534
3014067000,3000000000,3014000000,대전광역시,중구,오류동,36.3226,127.40592
3014065500,3000000000,3014000000,대전광역시,중구,용두동,36.32257,127.412476
3014070000,3000000000,3014000000,대전광역시,중구,유천1동,36.312138,127.39737
3014071000,3000000000,3014000000,대전광역시,중구,유천2동,36.312485,127.40133
3014053500,3000000000,3014000000,대전광역시,중구,은행선화동,36.324844,127.4204
3014056000,3000000000,3014000000,대전광역시,중구,중촌동,36.3389,127.41242
3014068000,3000000000,3014000000,대전광역시,중구,태평1동,36.32323,127.39917
3014069000,3000000000,3014000000,대전광역시,중구,태평2동,36.318325,127.395
2644058000,2600000000,2644000000,부산광역시,강서구,가덕도동,35.052616,128.81403
2644055000,2600000000,2644000000,부산광역시,강서구,가락동,35.193317,128.90407
2644053000,2600000000,2644000000,부산광역시,강서구,강동동,35.211464,128.93752
2644056000,2600000000,2644000000,부산광역시,강서구,녹산동,35.123463,128.86081
2644051000,2600000000,2644000000,부산광역시,강서구,대저1동,35.211395,128.98285
2644052000,2600000000,2644000000,부산광역시,강서구,대저2동,35.175396,128.9587
2644053500,2600000000,2644000000,부산광역시,강서구,명지1동,35.10809,128.9265
2644054500,2600000000,2644000000,부산광역시,강서구,명지2동,35.084587,128.89977
2641068000,2600000000,2641000000,부산광역시,금정구,구서제1동,35.241993,129.08923
2641069000,2600000000,2641000000,부산광역시,금정구,구서제2동,35.252083,129.0929
2641055500,2600000000,2641000000,부산광역시,금정구,금사회동동,35.217236,129.11337
2641070000,2600000000,2641000000,부산광역시,금정구,금성동,35.247253,129.05833
2641067000,2600000000,2641000000,부산광역시,금정구,남산동,35.268555,129.09462
2641057000,2600000000,2641000000,부산광역시,금정구,부곡제1동,35.22135,129.0944
2641058000,2600000000,2641000000,부산광역시,금정구,부곡제2동,35.226727,129.095
2641059000,2600000000,2641000000,부산광역시,금정구,부곡제3동,35.237404,129.09613
2641059100,2600000000,2641000000,부산광역시,금정구,부곡제4동,35.216812,129.09088
2641051000,2600000000,2641000000,부산광역시,금정구,서제1동,35.21526,129.1014
2641052000,2600000000,2641000000,부산광역시,금정구,서제2동,35.20978,129.10693
2641053000,2600000000,2641000000,부산광역시,금정구,서제3동,35.212376,129.10973
2641063500,2600000000,2641000000,부산광역시,금정구,선두구동,35.295208,129.1156
2641060000,2600000000,2641000000,부산광역시,금정구,장전제1동,35.234665,129.0872
2641061000,2600000000,2641000000,부산광역시,금정구,장전제2동,35.22253,129.08438
2641066500,2600000000,2641000000,부산광역시,금정구,청룡노포동,35.27205,129.09206
2671025000,2600000000,2671000000,부산광역시,기장군,기장읍,35.235603,129.21817
2671025900,2600000000,2671000000,부산광역시,기장군,일광읍,35.263937,129.232282
2671025300,2600000000,2671000000,부산광역시,기장군,장안읍,35.310703,129.24629
2671025600,2600000000,2671000000,부산광역시,기장군,정관읍,35.322376,129.18268
2671033000,2600000000,2671000000,부산광역시,기장군,철마면,35.272198,129.15202
2629062000,2600000000,2629000000,부산광역시,남구,감만제1동,35.11379,129.08289
2629063000,2600000000,2629000000,부산광역시,남구,감만제2동,35.119457,129.08678
2629051000,2600000000,2629000000,부산광역시,남구,대연제1동,35.131462,129.09572
2629053000,2600000000,2629000000,부산광역시,남구,대연제3동,35.131638,129.10258
2629054000,2600000000,2629000000,부산광역시,남구,대연제4동,35.126713,129.09361
2629055000,2600000000,2629000000,부산광역시,남구,대연제5동,35.13537,129.09248
2629056000,2600000000,2629000000,부산광역시,남구,대연제6동,35.131866,129.08585
2629068000,2600000000,2629000000,부산광역시,남구,문현제1동,35.139393,129.07358
2629069000,2600000000,2629000000,부산광역시,남구,문현제2동,35.142223,129.071
2629070000,2600000000,2629000000,부산광역시,남구,문현제3동,35.13512,129.07391
2629071000,2600000000,2629000000,부산광역시,남구,문현제4동,35.13303,129.0712
2629061000,2600000000,2629000000,부산광역시,남구,용당동,35.11441,129.09746
2629057000,2600000000,2629000000,부산광역시,남구,용호제1동,35.117714,129.1113
2629058000,2600000000,2629000000,부산광역시,남구,용호제2동,35.11175,129.11569
2629059000,2600000000,2629000000,부산광역시,남구,용호제3동,35.117924,129.11507
2629060000,2600000000,2629000000,부산광역시,남구,용호제4동,35.110146,129.11267
2629064500,2600000000,2629000000,부산광역시,남구,우암동,35.125,129.07585
2617065000,2600000000,2617000000,부산광역시,동구,범일제1동,35.136272,129.0583
2617066000,2600000000,2617000000,부산광역시,동구,범일제2동,35.131874,129.06198
2617068000,2600000000,2617000000,부산광역시,동구,범일제5동,35.127304,129.05602
2617056000,2600000000,2617000000,부산광역시,동구,수정제1동,35.122276,129.04454
2617057000,2600000000,2617000000,부산광역시,동구,수정제2동,35.12525,129.04726
2617059000,2600000000,2617000000,부산광역시,동구,수정제4동,35.123997,129.04297
2617060000,2600000000,2617000000,부산광역시,동구,수정제5동,35.130733,129.0447
2617064500,2600000000,2617000000,부산광역시,동구,좌천동,35.131985,129.0528
2617051000,2600000000,2617000000,부산광역시,동구,초량제1동,35.110878,129.03918
2617052000,2600000000,2617000000,부산광역시,동구,초량제2동,35.11345,129.0408
2617053000,2600000000,2617000000,부산광역시,동구,초량제3동,35.118187,129.04207
2617055000,2600000000,2617000000,부산광역시,동구,초량제6동,35.12291,129.03674
2626054500,2600000000,2626000000,부산광역시,동래구,명륜동,35.21249,129.08156
2626076100,2600000000,2626000000,부산광역시,동래구,명장제1동,35.20158,129.1065
2626076200,2600000000,2626000000,부산광역시,동래구,명장제2동,35.20487,129.10466
2626052000,2600000000,2626000000,부산광역시,동래구,복산동,35.20271,129.08838
2626058000,2600000000,2626000000,부산광역시,동래구,사직제1동,35.195934,129.06435
2626059000,2600000000,2626000000,부산광역시,동래구,사직제2동,35.197174,129.05917
2626060000,2600000000,2626000000,부산광역시,동래구,사직제3동,35.19639,129.07172
2626051000,2600000000,2626000000,부산광역시,동래구,수민동,35.192974,129.09338
2626074000,2600000000,2626000000,부산광역시,동래구,안락제1동,35.194046,129.1009
2626075000,2600000000,2626000000,부산광역시,동래구,안락제2동,35.194645,129.1123
2626055000,2600000000,2626000000,부산광역시,동래구,온천제1동,35.21697,129.08238
2626056000,2600000000,2626000000,부산광역시,동래구,온천제2동,35.204884,129.07526
2626057000,2600000000,2626000000,부산광역시,동래구,온천제3동,35.201866,129.06856
2623071000,2600000000,2623000000,부산광역시,부산진구,가야제1동,35.151913,129.04405
2623072000,2600000000,2623000000,부산광역시,부산진구,가야제2동,35.14668,129.0313
2623074000,2600000000,2623000000,부산광역시,부산진구,개금제1동,35.149567,129.02417
2623075000,2600000000,2623000000,부산광역시,부산진구,개금제2동,35.141705,129.02168
2623076000,2600000000,2623000000,부산광역시,부산진구,개금제3동,35.152687,129.02422
2623067000,2600000000,2623000000,부산광역시,부산진구,당감제1동,35.1597,129.04237
2623068000,2600000000,2623000000,부산광역시,부산진구,당감제2동,35.15489,129.05028
2623070000,2600000000,2623000000,부산광역시,부산진구,당감제4동,35.164913,129.0388
2623077000,2600000000,2623000000,부산광역시,부산진구,범천제1동,35.14385,129.0633
2623078000,2600000000,2623000000,부산광역시,부산진구,범천제2동,35.143276,129.0584
2623064000,2600000000,2623000000,부산광역시,부산진구,부암제1동,35.16046,129.05177
2623066000,2600000000,2623000000,부산광역시,부산진구,부암제3동,35.165924,129.04205
2623051000,2600000000,2623000000,부산광역시,부산진구,부전제1동,35.157257,129.06093
2623052000,2600000000,2623000000,부산광역시,부산진구,부전제2동,35.14952,129.05908
2623056000,2600000000,2623000000,부산광역시,부산진구,양정제1동,35.1714,129.06665
2623057000,2600000000,2623000000,부산광역시,부산진구,양정제2동,35.16978,129.07799
2623054000,2600000000,2623000000,부산광역시,부산진구,연지동,35.169712,129.05501
2623060000,2600000000,2623000000,부산광역시,부산진구,전포제1동,35.151268,129.06963
2623061000,2600000000,2623000000,부산광역시,부산진구,전포제2동,35.15863,129.06845
2623055000,2600000000,2623000000,부산광역시,부산진구,초읍동,35.175625,129.04984
2632051000,2600000000,2632000000,부산광역시,북구,구포제1동,35.20337,129.00342
2632052000,2600000000,2632000000,부산광역시,북구,구포제2동,35.199635,129.00024
2632052100,2600000000,2632000000,부산광역시,북구,구포제3동,35.191757,129.01105
2632053000,2600000000,2632000000,부산광역시,북구,금곡동,35.247005,129.01509
2632055000,2600000000,2632000000,부산광역시,북구,덕천제1동,35.20939,129.01901
2632056000,2600000000,2632000000,부산광역시,북구,덕천제2동,35.209267,129.01024
2632056100,2600000000,2632000000,부산광역시,북구,덕천제3동,35.206818,129.0197
2632057100,2600000000,2632000000,부산광역시,북구,만덕제1동,35.210365,129.03851
2632057200,2600000000,2632000000,부산광역시,북구,만덕제2동,35.20712,129.03946
2632057300,2600000000,2632000000,부산광역시,북구,만덕제3동,35.20831,129.0314
2632054100,2600000000,2632000000,부산광역시,북구,화명제1동,35.221695,129.01247
2632054200,2600000000,2632000000,부산광역시,북구,화명제2동,35.240524,129.02202
2632054300,2600000000,2632000000,부산광역시,북구,화명제3동,35.22877,129.01233
2653064500,2600000000,2653000000,부산광역시,사상구,감전동,35.151234,128.9817
2653062000,2600000000,2653000000,부산광역시,사상구,괘법동,35.16067,128.98944
2653060000,2600000000,2653000000,부산광역시,사상구,덕포제1동,35.167282,128.98553
2653061000,2600000000,2653000000,부산광역시,사상구,덕포제2동,35.17138,128.98518
2653059100,2600000000,2653000000,부산광역시,사상구,모라제1동,35.184536,128.98969
2653059300,2600000000,2653000000,부산광역시,사상구,모라제3동,35.181557,128.99834
2653058000,2600000000,2653000000,부산광역시,사상구,삼락동,35.173893,128.97997
2653068000,2600000000,2653000000,부산광역시,사상구,엄궁동,35.1256,128.97444
2653065000,2600000000,2653000000,부산광역시,사상구,주례제1동,35.14862,129.00014
2653066000,2600000000,2653000000,부산광역시,사상구,주례제2동,35.146988,129.01273
2653066100,2600000000,2653000000,부산광역시,사상구,주례제3동,35.144287,129.00372
2653067000,2600000000,2653000000,부산광역시,사상구,학장동,35.14099,128.98969
2638062000,2600000000,2638000000,부산광역시,사하구,감천제1동,35.084904,129.00691
2638063000,2600000000,2638000000,부산광역시,사하구,감천제2동,35.091526,129.0116
2638051000,2600000000,2638000000,부산광역시,사하구,괴정제1동,35.096504,128.99162
2638052000,2600000000,2638000000,부산광역시,사하구,괴정제2동,35.10043,129.00627
2638053000,2600000000,2638000000,부산광역시,사하구,괴정제3동,35.09721,129.00043
2638054000,2600000000,2638000000,부산광역시,사하구,괴정제4동,35.096016,128.9854
2638061000,2600000000,2638000000,부산광역시,사하구,구평동,35.07882,128.99004
2638060100,2600000000,2638000000,부산광역시,사하구,다대제1동,35.056103,128.97357
2638060200,2600000000,2638000000,부산광역시,사하구,다대제2동,35.06032,128.98444
2638055000,2600000000,2638000000,부산광역시,사하구,당리동,35.099846,128.97893
2638057100,2600000000,2638000000,부산광역시,사하구,신평제1동,35.086914,128.97658
2638057200,2600000000,2638000000,부산광역시,사하구,신평제2동,35.091534,128.96164
2638058000,2600000000,2638000000,부산광역시,사하구,장림제1동,35.07982,128.96915
2638059000,2600000000,2638000000,부산광역시,사하구,장림제2동,35.074726,128.97484
2638056100,2600000000,2638000000,부산광역시,사하구,하단제1동,35.100834,128.96654
2638056200,2600000000,2638000000,부산광역시,사하구,하단제2동,35.111435,128.96269
2614065000,2600000000,2614000000,부산광역시,서구,남부민제1동,35.089657,129.02556
2614066000,2600000000,2614000000,부산광역시,서구,남부민제2동,35.08155,129.02187
2614051000,2600000000,2614000000,부산광역시,서구,동대신제1동,35.106537,129.0225
2614052000,2600000000,2614000000,부산광역시,서구,동대신제2동,35.10985,129.02544
2614053000,2600000000,2614000000,부산광역시,서구,동대신제3동,35.11134,129.0195
2614059000,2600000000,2614000000,부산광역시,서구,부민동,35.100685,129.02075
2614054000,2600000000,2614000000,부산광역시,서구,서대신제1동,35.108013,129.01668
2614056000,2600000000,2614000000,부산광역시,서구,서대신제3동,35.110367,129.01419
2614057000,2600000000,2614000000,부산광역시,서구,서대신제4동,35.116074,129.01483
2614061500,2600000000,2614000000,부산광역시,서구,아미동,35.097088,129.01768
2614068000,2600000000,2614000000,부산광역시,서구,암남동,35.076904,129.0236
2614063000,2600000000,2614000000,부산광역시,서구,초장동,35.092876,129.02257
2614064000,2600000000,2614000000,부산광역시,서구,충무동,35.094936,129.0239
2650076000,2600000000,2650000000,부산광역시,수영구,광안제1동,35.159866,129.11473
2650077000,2600000000,2650000000,부산광역시,수영구,광안제2동,35.150677,129.11487
2650078000,2600000000,2650000000,부산광역시,수영구,광안제3동,35.16482,129.11586
2650079000,2600000000,2650000000,부산광역시,수영구,광안제4동,35.151966,129.11366
2650066000,2600000000,2650000000,부산광역시,수영구,남천제1동,35.139576,129.1126
2650067000,2600000000,2650000000,부산광역시,수영구,남천제2동,35.14075,129.11699
2650074000,2600000000,2650000000,부산광역시,수영구,망미제1동,35.171356,129.10324
2650075000,2600000000,2650000000,부산광역시,수영구,망미제2동,35.172153,129.11754
2650080000,2600000000,2650000000,부산광역시,수영구,민락동,35.154167,129.12767
2650073000,2600000000,2650000000,부산광역시,수영구,수영동,35.16736,129.11829
2647061000,2600000000,2647000000,부산광역시,연제구,거제제1동,35.19172,129.08302
2647062000,2600000000,2647000000,부산광역시,연제구,거제제2동,35.184574,129.07254
2647063000,2600000000,2647000000,부산광역시,연제구,거제제3동,35.181034,129.0753
2647064000,2600000000,2647000000,부산광역시,연제구,거제제4동,35.176132,129.07002
2647065000,2600000000,2647000000,부산광역시,연제구,연산제1동,35.18588,129.09384
2647066000,2600000000,2647000000,부산광역시,연제구,연산제2동,35.176834,129.08157
2647067000,2600000000,2647000000,부산광역시,연제구,연산제3동,35.17027,129.09651
2647068000,2600000000,2647000000,부산광역시,연제구,연산제4동,35.183216,129.08716
2647069000,2600000000,2647000000,부산광역시,연제구,연산제5동,35.18142,129.07835
2647070000,2600000000,2647000000,부산광역시,연제구,연산제6동,35.175774,129.08794
2647072000,2600000000,2647000000,부산광역시,연제구,연산제8동,35.184032,129.10333
2647073000,2600000000,2647000000,부산광역시,연제구,연산제9동,35.185547,129.1072
2620053000,2600000000,2620000000,부산광역시,영도구,남항동,35.08679,129.03986
2620065000,2600000000,2620000000,부산광역시,영도구,동삼제1동,35.071793,129.07071
2620066000,2600000000,2620000000,부산광역시,영도구,동삼제2동,35.064743,129.08292
2620067000,2600000000,2620000000,부산광역시,영도구,동삼제3동,35.08158,129.07092
2620059000,2600000000,2620000000,부산광역시,영도구,봉래제1동,35.090393,129.04662
2620060500,2600000000,2620000000,부산광역시,영도구,봉래제2동,35.09111,129.0484
2620058500,2600000000,2620000000,부산광역시,영도구,신선동,35.080246,129.04745
2620054000,2600000000,2620000000,부산광역시,영도구,영선제1동,35.087162,129.04703
2620055000,2600000000,2620000000,부산광역시,영도구,영선제2동,35.08385,129.04364
2620063000,2600000000,2620000000,부산광역시,영도구,청학제1동,35.093834,129.06068
2620064000,2600000000,2620000000,부산광역시,영도구,청학제2동,35.088825,129.06802
2611057000,2600000000,2611000000,부산광역시,중구,광복동,35.09686,129.03275
2611058000,2600000000,2611000000,부산광역시,중구,남포동,35.094307,129.03409
2611053000,2600000000,2611000000,부산광역시,중구,대청동,35.101147,129.03334
2611052000,2600000000,2611000000,부산광역시,중구,동광동,35.101933,129.03688
2611054500,2600000000,2611000000,부산광역시,중구,보수동,35.100704,129.02762
2611056000,2600000000,2611000000,부산광역시,중구,부평동,35.097298,129.0288
2611059000,2600000000,2611000000,부산광역시,중구,영주제1동,35.108047,129.0373
2611060000,2600000000,2611000000,부산광역시,중구,영주제2동,35.10851,129.03403
2611051000,2600000000,2611000000,부산광역시,중구,중앙동,35.098186,129.03758
2635061000,2600000000,2635000000,부산광역시,해운대구,반송제1동,35.222054,129.15001
2635062000,2600000000,2635000000,부산광역시,해운대구,반송제2동,35.225765,129.1627
2635057000,2600000000,2635000000,부산광역시,해운대구,반여제1동,35.198055,129.12119
2635058000,2600000000,2635000000,부산광역시,해운대구,반여제2동,35.19283,129.13235
2635059000,2600000000,2635000000,부산광역시,해운대구,반여제3동,35.198006,129.1357
2635059500,2600000000,2635000000,부산광역시,해운대구,반여제4동,35.206104,129.11934
2635056000,2600000000,2635000000,부산광역시,해운대구,송정동,35.18056,129.2059
2635051000,2600000000,2635000000,부산광역시,해운대구,우제1동,35.159813,129.1603
2635052000,2600000000,2635000000,부산광역시,해운대구,우제2동,35.168156,129.14221
2635052500,2600000000,2635000000,부산광역시,해운대구,우제3동,35.15929,129.14241
2635065000,2600000000,2635000000,부산광역시,해운대구,재송제1동,35.180862,129.12564
2635066000,2600000000,2635000000,부산광역시,해운대구,재송제2동,35.18655,129.12772
2635055100,2600000000,2635000000,부산광역시,해운대구,좌제1동,35.167824,129.17656
2635055200,2600000000,2635000000,부산광역시,해운대구,좌제2동,35.16606,129.18492
2635055300,2600000000,2635000000,부산광역시,해운대구,좌제3동,35.169266,129.16899
2635055400,2600000000,2635000000,부산광역시,해운대구,좌제4동,35.174866,129.17848
2635053000,2600000000,2635000000,부산광역시,해운대구,중제1동,35.15946,129.16647
2635054000,2600000000,2635000000,부산광역시,해운대구,중제2동,35.1588,129.18211
1168066000,1100000000,1168000000,서울특별시,강남구,개포1동,37.479095,127.059555
1168067000,1100000000,1168000000,서울특별시,강남구,개포2동,37.485176,127.075745
1168067500,1100000000,1168000000,서울특별시,강남구,개포3동,37.49214,127.07367
1168069000,1100000000,1168000000,서울특별시,강남구,개포4동,37.47603,127.053734
1168052100,1100000000,1168000000,서울특별시,강남구,논현1동,37.50879,127.03051
1168053100,1100000000,1168000000,서울특별시,강남구,논현2동,37.514435,127.03929
1168060000,1100000000,1168000000,서울특별시,강남구,대치1동,37.490505,127.06386
1168061000,1100000000,1168000000,서울특별시,강남구,대치2동,37.497112,127.06902
1168063000,1100000000,1168000000,서울특별시,강남구,대치4동,37.496964,127.05985
1168065500,1100000000,1168000000,서울특별시,강남구,도곡1동,37.488068,127.0405
1168065600,1100000000,1168000000,서울특별시,강남구,도곡2동,37.479862,127.0454
1168058000,1100000000,1168000000,서울특별시,강남구,삼성1동,37.50904,127.05753
1168059000,1100000000,1168000000,서울특별시,강남구,삼성2동,37.50839,127.04809
1168070000,1100000000,1168000000,서울특별시,강남구,세곡동,37.466366,127.10937
1168075000,1100000000,1168000000,서울특별시,강남구,수서동,37.486027,127.107
1168051000,1100000000,1168000000,서울특별시,강남구,신사동,37.52134,127.025024
1168054500,1100000000,1168000000,서울특별시,강남구,압구정동,37.530643,127.030716
1168064000,1100000000,1168000000,서울특별시,강남구,역삼1동,37.492584,127.03514
1168065000,1100000000,1168000000,서울특별시,강남구,역삼2동,37.493248,127.04886
1168073000,1100000000,1168000000,서울특별시,강남구,일원1동,37.48906,127.09013
1168072000,1100000000,1168000000,서울특별시,강남구,일원본동,37.480534,127.0886
1168056500,1100000000,1168000000,서울특별시,강남구,청담동,37.52511,127.0493
1174051500,1100000000,1174000000,서울특별시,강동구,강일동,37.566715,127.1804
1174055000,1100000000,1174000000,서울특별시,강동구,고덕제1동,37.556244,127.15102
1174056000,1100000000,1174000000,서울특별시,강동구,고덕제2동,37.557713,127.16649
1174068500,1100000000,1174000000,서울특별시,강동구,길동,37.539215,127.14617
1174069000,1100000000,1174000000,서울특별시,강동구,둔촌제1동,37.52075,127.13883
1174070000,1100000000,1174000000,서울특별시,강동구,둔촌제2동,37.53055,127.14402
1174053000,1100000000,1174000000,서울특별시,강동구,명일제1동,37.546963,127.148026
1174054000,1100000000,1174000000,서울특별시,강동구,명일제2동,37.543552,127.15344
1174052500,1100000000,1174000000,서울특별시,강동구,상일제1동,37.5506,127.1683
1174052600,1100000000,1174000000,서울특별시,강동구,상일제2동,37.55,127.1759
1174064000,1100000000,1174000000,서울특별시,강동구,성내제1동,37.527847,127.12603
1174065000,1100000000,1174000000,서울특별시,강동구,성내제2동,37.529602,127.131584
1174066000,1100000000,1174000000,서울특별시,강동구,성내제3동,37.523373,127.13489
1174057000,1100000000,1174000000,서울특별시,강동구,암사제1동,37.548717,127.134766
1174058000,1100000000,1174000000,서울특별시,강동구,암사제2동,37.54896,127.12936
1174059000,1100000000,1174000000,서울특별시,강동구,암사제3동,37.552372,127.14037
1174060000,1100000000,1174000000,서울특별시,강동구,천호제1동,37.5423,127.13888
1174061000,1100000000,1174000000,서울특별시,강동구,천호제2동,37.539787,127.12291
1174062000,1100000000,1174000000,서울특별시,강동구,천호제3동,37.536972,127.131966
1130553500,1100000000,1130500000,서울특별시,강북구,미아동,37.624138,127.02902
1130559500,1100000000,1130500000,서울특별시,강북구,번1동,37.63516,127.03102
1130560300,1100000000,1130500000,서울특별시,강북구,번2동,37.629387,127.04095
1130560800,1100000000,1130500000,서울특별시,강북구,번3동,37.623093,127.04869
1130557500,1100000000,1130500000,서울특별시,강북구,삼각산동,37.61443,127.01985
1130553400,1100000000,1130500000,서울특별시,강북구,삼양동,37.624485,127.02051
1130554500,1100000000,1130500000,서울특별시,강북구,송중동,37.61336,127.035835
1130555500,1100000000,1130500000,서울특별시,강북구,송천동,37.615517,127.025955
1130561500,1100000000,1130500000,서울특별시,강북구,수유1동,37.630733,127.019295
1130562500,1100000000,1130500000,서울특별시,강북구,수유2동,37.64188,127.02204
1130563500,1100000000,1130500000,서울특별시,강북구,수유3동,37.63597,127.02532
1130564500,1100000000,1130500000,서울특별시,강북구,우이동,37.645195,127.01407
1130566000,1100000000,1130500000,서울특별시,강북구,인수동,37.638733,127.012764
1150060300,1100000000,1150000000,서울특별시,강서구,가양제1동,37.56648,126.84267
1150060400,1100000000,1150000000,서울특별시,강서구,가양제2동,37.564606,126.85336
1150060500,1100000000,1150000000,서울특별시,강서구,가양제3동,37.558273,126.862686
1150062000,1100000000,1150000000,서울특별시,강서구,공항동,37.556107,126.812164
1150052000,1100000000,1150000000,서울특별시,강서구,등촌제1동,37.553066,126.861
1150053000,1100000000,1150000000,서울특별시,강서구,등촌제2동,37.539852,126.86459
